year,prizes,full_prizes
2015-11-29,山东1注湖北1注湖南1注甘肃1注深圳1注共5注。,一等奖中奖情况：山东1注湖北1注湖南1注甘肃1注深圳1注共5注。
2015-11-26,江苏1注浙江1注湖北1注湖南2注共5注。,一等奖中奖情况：江苏1注浙江1注湖北1注湖南2注共5注。
2015-11-24,上海1注江苏1注福建1注湖北3注广东2注新疆3注共11注。,一等奖中奖情况：上海1注江苏1注福建1注湖北3注广东2注新疆3注共11注。
2015-11-22,江苏1注山东1注共2注。,一等奖中奖情况：江苏1注山东1注共2注。
2015-11-19,浙江1注湖北1注新疆1注共3注。,一等奖中奖情况：浙江1注湖北1注新疆1注共3注。
2015-11-17,吉林1注山东2注河南1注广西2注共6注。,一等奖中奖情况：吉林1注山东2注河南1注广西2注共6注。
2015-11-15,北京1注浙江1注福建1注山东1注共4注。,一等奖中奖情况：北京1注浙江1注福建1注山东1注共4注。
2015-11-12,河北1注浙江1注四川1注共3注。,一等奖中奖情况：河北1注浙江1注四川1注共3注。
2015-11-10,河北1注内蒙古2注黑龙江1注安徽1注广东2注共7注。,一等奖中奖情况：河北1注内蒙古2注黑龙江1注安徽1注广东2注共7注。
2015-11-08,浙江5注重庆1注湖南1注共7注。,一等奖中奖情况：浙江5注重庆1注湖南1注共7注。
2015-11-05,辽宁1注安徽1注湖北1注四川1注甘肃1注共5注。,一等奖中奖情况：辽宁1注安徽1注湖北1注四川1注甘肃1注共5注。
2015-11-03,河北1注云南1注共2注。,一等奖中奖情况：河北1注云南1注共2注。
2015-11-01,山西1注内蒙古1注辽宁1注吉林1注浙江1注安徽8注福建1注湖北1注四川1注陕西1注共17注。,一等奖中奖情况：山西1注内蒙古1注辽宁1注吉林1注浙江1注安徽8注福建1注湖北1注四川1注陕西1注共17注。
2015-10-29,河北1注浙江1注安徽1注福建1注湖北1注广东6注四川2注贵州2注云南1注甘肃1注深圳1注共18注。,一等奖中奖情况：河北1注浙江1注安徽1注福建1注湖北1注广东6注四川2注贵州2注云南1注甘肃1注深圳1注共18注。
2015-10-27,北京1注河北1注吉林1注江苏2注浙江1注重庆1注广西1注云南2注陕西1注共11注。,一等奖中奖情况：北京1注河北1注吉林1注江苏2注浙江1注重庆1注广西1注云南2注陕西1注共11注。
2015-10-25,江苏1注安徽2注江西1注云南1注陕西1注青海1注共7注。,一等奖中奖情况：江苏1注安徽2注江西1注云南1注陕西1注青海1注共7注。
2015-10-22,北京1注浙江1注重庆1注广东2注海南1注贵州4注宁夏1注共11注。,一等奖中奖情况：北京1注浙江1注重庆1注广东2注海南1注贵州4注宁夏1注共11注。
2015-10-20,江苏2注浙江2注福建1注广东1注贵州1注陕西1注共8注。,一等奖中奖情况：江苏2注浙江2注福建1注广东1注贵州1注陕西1注共8注。
2015-10-18,河北1注内蒙古1注辽宁1注上海2注浙江1注安徽1注江西2注山东1注河南1注四川1注云南1注陕西1注共14注。,一等奖中奖情况：河北1注内蒙古1注辽宁1注上海2注浙江1注安徽1注江西2注山东1注河南1注四川1注云南1注陕西1注共14注。
2015-10-15,吉林1注四川2注云南1注共4注。,一等奖中奖情况：吉林1注四川2注云南1注共4注。
2015-10-13,浙江1注共1注。,一等奖中奖情况：浙江1注共1注。
2015-10-11,内蒙古1注浙江1注江西1注山东1注湖南1注深圳1注共6注。,一等奖中奖情况：内蒙古1注浙江1注江西1注山东1注湖南1注深圳1注共6注。
2015-10-08,北京2注内蒙古2注黑龙江1注河南1注湖南2注广东1注四川1注甘肃1注共11注。,一等奖中奖情况：北京2注内蒙古2注黑龙江1注河南1注湖南2注广东1注四川1注甘肃1注共11注。
2015-10-06,天津1注黑龙江1注湖南1注共3注。,一等奖中奖情况：天津1注黑龙江1注湖南1注共3注。
2015-10-04,北京1注吉林2注江苏1注浙江1注江西1注云南1注共7注。,一等奖中奖情况：北京1注吉林2注江苏1注浙江1注江西1注云南1注共7注。
2015-10-01,河北1注辽宁2注河南2注四川4注陕西1注共10注。,一等奖中奖情况：河北1注辽宁2注河南2注四川4注陕西1注共10注。
2015-09-29,河北1注辽宁1注黑龙江1注上海1注安徽2注山东1注河南3注广西1注青海1注深圳1注共13注。,一等奖中奖情况：河北1注辽宁1注黑龙江1注上海1注安徽2注山东1注河南3注广西1注青海1注深圳1注共13注。
2015-09-27,辽宁1注福建1注河南1注广西2注四川2注共7注。,一等奖中奖情况：辽宁1注福建1注河南1注广西2注四川2注共7注。
2015-09-24,内蒙古1注黑龙江1注广东2注共4注。,一等奖中奖情况：内蒙古1注黑龙江1注广东2注共4注。
2015-09-22,河北1注内蒙古2注辽宁1注湖南1注广西1注贵州1注共7注。,一等奖中奖情况：河北1注内蒙古2注辽宁1注湖南1注广西1注贵州1注共7注。
2015-09-20,上海1注江苏1注浙江2注福建1注山东1注四川1注云南1注新疆3注共11注。,一等奖中奖情况：上海1注江苏1注浙江2注福建1注山东1注四川1注云南1注新疆3注共11注。
2015-09-17,辽宁1注山东1注贵州1注云南2注青海1注深圳1注共7注。,一等奖中奖情况：辽宁1注山东1注贵州1注云南2注青海1注深圳1注共7注。
2015-09-15,江苏1注浙江1注安徽2注广东1注四川1注云南1注陕西1注宁夏1注共9注。,一等奖中奖情况：江苏1注浙江1注安徽2注广东1注四川1注云南1注陕西1注宁夏1注共9注。
2015-09-13,黑龙江1注浙江1注江西1注湖北1注四川1注云南1注深圳1注共7注。,一等奖中奖情况：黑龙江1注浙江1注江西1注湖北1注四川1注云南1注深圳1注共7注。
2015-09-10,辽宁1注浙江1注江西1注广东1注青海1注深圳1注共6注。,一等奖中奖情况：辽宁1注浙江1注江西1注广东1注青海1注深圳1注共6注。
2015-09-08,辽宁1注吉林1注江苏2注山东2注河南1注湖北1注广东2注四川2注共12注。,一等奖中奖情况：辽宁1注吉林1注江苏2注山东2注河南1注湖北1注广东2注四川2注共12注。
2015-09-06,共0注。,一等奖中奖情况：共0注。
2015-09-03,天津1注浙江1注山东1注共3注。,一等奖中奖情况：天津1注浙江1注山东1注共3注。
2015-09-01,内蒙古1注江苏1注浙江1注广东1注云南1注共5注。,一等奖中奖情况：内蒙古1注江苏1注浙江1注广东1注云南1注共5注。
2015-08-30,浙江2注山东1注河南1注广东1注广西1注甘肃1注深圳1注共8注。,一等奖中奖情况：浙江2注山东1注河南1注广东1注广西1注甘肃1注深圳1注共8注。
2015-08-27,北京1注福建1注共2注。,一等奖中奖情况：北京1注福建1注共2注。
2015-08-25,北京1注内蒙古1注辽宁1注浙江1注云南1注共5注。,一等奖中奖情况：北京1注内蒙古1注辽宁1注浙江1注云南1注共5注。
2015-08-23,河北1注贵州1注陕西1注共3注。,一等奖中奖情况：河北1注贵州1注陕西1注共3注。
2015-08-20,河北1注辽宁1注吉林1注浙江3注福建1注湖南1注海南1注云南1注深圳1注共11注。,一等奖中奖情况：河北1注辽宁1注吉林1注浙江3注福建1注湖南1注海南1注云南1注深圳1注共11注。
2015-08-18,上海1注浙江1注安徽1注山东2注河南1注湖北3注云南1注共10注。,一等奖中奖情况：上海1注浙江1注安徽1注山东2注河南1注湖北3注云南1注共10注。
2015-08-16,浙江1注云南1注陕西2注青海1注共5注。,一等奖中奖情况：浙江1注云南1注陕西2注青海1注共5注。
2015-08-13,吉林2注山东2注广东1注共5注。,一等奖中奖情况：吉林2注山东2注广东1注共5注。
2015-08-11,上海1注山东1注深圳2注共4注。,一等奖中奖情况：上海1注山东1注深圳2注共4注。
2015-08-09,上海1注浙江2注重庆1注广西1注共5注。,一等奖中奖情况：上海1注浙江2注重庆1注广西1注共5注。
2015-08-06,福建1注广东2注广西1注共4注。,一等奖中奖情况：福建1注广东2注广西1注共4注。
2015-08-04,山东1注新疆1注共2注。,一等奖中奖情况：山东1注新疆1注共2注。
2015-08-02,湖北1注陕西1注深圳1注共3注。,一等奖中奖情况：湖北1注陕西1注深圳1注共3注。
2015-07-30,山西1注山东1注河南10注广东1注共13注。,一等奖中奖情况：山西1注山东1注河南10注广东1注共13注。
2015-07-28,贵州1注共1注。,一等奖中奖情况：贵州1注共1注。
2015-07-26,山西1注黑龙江2注湖南1注广东1注贵州1注共6注。,一等奖中奖情况：山西1注黑龙江2注湖南1注广东1注贵州1注共6注。
2015-07-23,湖北1注广西1注甘肃1注共3注。,一等奖中奖情况：湖北1注广西1注甘肃1注共3注。
2015-07-21,安徽1注湖北1注共2注。,一等奖中奖情况：安徽1注湖北1注共2注。
2015-07-19,天津1注内蒙古1注上海1注江苏1注浙江1注湖北1注贵州8注陕西2注宁夏1注共17注。,一等奖中奖情况：天津1注内蒙古1注上海1注江苏1注浙江1注湖北1注贵州8注陕西2注宁夏1注共17注。
2015-07-16,浙江1注山东2注湖北2注四川1注共6注。,一等奖中奖情况：浙江1注山东2注湖北2注四川1注共6注。
2015-07-14,北京1注河北2注湖南1注四川2注共6注。,一等奖中奖情况：北京1注河北2注湖南1注四川2注共6注。
2015-07-12,上海1注江苏1注浙江1注湖南1注广西1注四川1注共6注。,一等奖中奖情况：上海1注江苏1注浙江1注湖南1注广西1注四川1注共6注。
2015-07-09,浙江1注福建2注江西1注山东2注河南4注湖南1注广东2注海南1注四川3注宁夏1注共18注。,一等奖中奖情况：浙江1注福建2注江西1注山东2注河南4注湖南1注广东2注海南1注四川3注宁夏1注共18注。
2015-07-07,山东2注甘肃1注共3注。,一等奖中奖情况：山东2注甘肃1注共3注。
2015-07-05,广东1注贵州2注共3注。,一等奖中奖情况：广东1注贵州2注共3注。
2015-07-02,北京1注河北1注辽宁2注江苏1注浙江3注福建1注江西1注山东1注河南1注湖南3注贵州1注新疆1注共17注。,一等奖中奖情况：北京1注河北1注辽宁2注江苏1注浙江3注福建1注江西1注山东1注河南1注湖南3注贵州1注新疆1注共17注。
2015-06-30,江苏1注重庆1注共2注。,一等奖中奖情况：江苏1注重庆1注共2注。
2015-06-28,浙江1注四川1注共2注。,一等奖中奖情况：浙江1注四川1注共2注。
2015-06-25,江苏2注浙江1注湖北1注四川1注共5注。,一等奖中奖情况：江苏2注浙江1注湖北1注四川1注共5注。
2015-06-23,江苏1注福建3注湖南1注共5注。,一等奖中奖情况：江苏1注福建3注湖南1注共5注。
2015-06-21,北京2注吉林1注江苏3注浙江1注安徽3注广东4注共14注。,一等奖中奖情况：北京2注吉林1注江苏3注浙江1注安徽3注广东4注共14注。
2015-06-18,北京1注河北1注上海1注山东1注广东1注共5注。,一等奖中奖情况：北京1注河北1注上海1注山东1注广东1注共5注。
2015-06-16,黑龙江1注江苏4注湖北1注广东1注广西1注共8注。,一等奖中奖情况：黑龙江1注江苏4注湖北1注广东1注广西1注共8注。
2015-06-14,辽宁1注浙江1注安徽1注山东1注四川1注贵州2注西藏1注共8注。,一等奖中奖情况：辽宁1注浙江1注安徽1注山东1注四川1注贵州2注西藏1注共8注。
2015-06-11,福建1注重庆10注四川2注共13注。,一等奖中奖情况：福建1注重庆10注四川2注共13注。
2015-06-09,北京1注浙江3注新疆1注共5注。,一等奖中奖情况：北京1注浙江3注新疆1注共5注。
2015-06-07,福建3注江西1注广东3注共7注。,一等奖中奖情况：福建3注江西1注广东3注共7注。
2015-06-04,辽宁1注黑龙江1注江西1注山东1注重庆1注河南1注深圳1注共7注。,一等奖中奖情况：辽宁1注黑龙江1注江西1注山东1注重庆1注河南1注深圳1注共7注。
2015-06-02,河北1注浙江1注湖北2注湖南1注四川1注云南1注共7注。,一等奖中奖情况：河北1注浙江1注湖北2注湖南1注四川1注云南1注共7注。
2015-05-31,北京1注黑龙江1注共2注。,一等奖中奖情况：北京1注黑龙江1注共2注。
2015-05-28,河北1注上海1注江苏1注共3注。,一等奖中奖情况：河北1注上海1注江苏1注共3注。
2015-05-26,山西1注辽宁1注浙江1注湖北2注共5注。,一等奖中奖情况：山西1注辽宁1注浙江1注湖北2注共5注。
2015-05-24,山东1注湖北1注宁夏1注共3注。,一等奖中奖情况：山东1注湖北1注宁夏1注共3注。
2015-05-21,辽宁1注上海1注江苏1注江西1注湖南2注广东1注深圳2注共9注。,一等奖中奖情况：辽宁1注上海1注江苏1注江西1注湖南2注广东1注深圳2注共9注。
2015-05-19,河南1注云南1注宁夏1注新疆1注共4注。,一等奖中奖情况：河南1注云南1注宁夏1注新疆1注共4注。
2015-05-17,安徽1注湖南5注广西1注共7注。,一等奖中奖情况：安徽1注湖南5注广西1注共7注。
2015-05-14,北京1注黑龙江1注海南2注甘肃2注共6注。,一等奖中奖情况：北京1注黑龙江1注海南2注甘肃2注共6注。
2015-05-12,辽宁1注浙江1注山东1注河南3注广东2注甘肃1注深圳1注共10注。,一等奖中奖情况：辽宁1注浙江1注山东1注河南3注广东2注甘肃1注深圳1注共10注。
2015-05-10,黑龙江2注上海1注安徽3注福建1注河南1注陕西1注共9注。,一等奖中奖情况：黑龙江2注上海1注安徽3注福建1注河南1注陕西1注共9注。
2015-05-07,北京1注河北1注辽宁1注上海1注浙江5注山东2注湖北1注湖南1注广东1注云南1注陕西1注甘肃1注共17注。,一等奖中奖情况：北京1注河北1注辽宁1注上海1注浙江5注山东2注湖北1注湖南1注广东1注云南1注陕西1注甘肃1注共17注。
2015-05-05,山东2注陕西1注共3注。,一等奖中奖情况：山东2注陕西1注共3注。
2015-05-03,黑龙江1注浙江1注广东1注云南1注共4注。,一等奖中奖情况：黑龙江1注浙江1注广东1注云南1注共4注。
2015-04-30,河北1注安徽1注山东5注广东2注共9注。,一等奖中奖情况：河北1注安徽1注山东5注广东2注共9注。
2015-04-28,浙江10注湖南1注广东2注共13注。,一等奖中奖情况：浙江10注湖南1注广东2注共13注。
2015-04-26,北京1注江苏2注浙江3注福建4注广东2注共12注。,一等奖中奖情况：北京1注江苏2注浙江3注福建4注广东2注共12注。
2015-04-23,吉林1注福建1注共2注。,一等奖中奖情况：吉林1注福建1注共2注。
2015-04-21,江苏1注安徽1注山东1注四川1注贵州1注共5注。,一等奖中奖情况：江苏1注安徽1注山东1注四川1注贵州1注共5注。
2015-04-19,北京1注天津1注内蒙古1注黑龙江1注上海2注江苏2注浙江16注福建1注江西2注山东3注湖北2注湖南1注广东3注广西1注云南2注陕西1注甘肃1注深圳3注共44注。,一等奖中奖情况：北京1注天津1注内蒙古1注黑龙江1注上海2注江苏2注浙江16注福建1注江西2注山东3注湖北2注湖南1注广东3注广西1注云南2注陕西1注甘肃1注深圳3注共44注。
2015-04-16,江苏1注广西10注共11注。,一等奖中奖情况：江苏1注广西10注共11注。
2015-04-14,北京1注河北1注内蒙古1注辽宁2注上海1注江苏5注山东1注湖南3注广东1注广西1注四川1注共18注。,一等奖中奖情况：北京1注河北1注内蒙古1注辽宁2注上海1注江苏5注山东1注湖南3注广东1注广西1注四川1注共18注。
2015-04-12,北京1注天津3注河北2注上海2注江苏1注浙江1注福建1注山东2注湖南1注广东1注宁夏1注深圳1注共17注。,一等奖中奖情况：北京1注天津3注河北2注上海2注江苏1注浙江1注福建1注山东2注湖南1注广东1注宁夏1注深圳1注共17注。
2015-04-09,上海1注山东1注湖北1注深圳1注共4注。,一等奖中奖情况：上海1注山东1注湖北1注深圳1注共4注。
2015-04-07,内蒙古1注吉林1注浙江1注安徽1注湖南1注广西1注海南1注共7注。,一等奖中奖情况：内蒙古1注吉林1注浙江1注安徽1注湖南1注广西1注海南1注共7注。
2015-04-05,海南1注共1注。,一等奖中奖情况：海南1注共1注。
2015-04-02,共0注。,一等奖中奖情况：共0注。
2015-03-31,上海1注江苏1注湖北1注四川1注甘肃1注共5注。,一等奖中奖情况：上海1注江苏1注湖北1注四川1注甘肃1注共5注。
2015-03-29,山西1注辽宁2注江苏1注浙江3注重庆1注湖北1注广东3注陕西1注共13注。,一等奖中奖情况：山西1注辽宁2注江苏1注浙江3注重庆1注湖北1注广东3注陕西1注共13注。
2015-03-26,江苏1注安徽1注湖北1注广东1注云南1注共5注。,一等奖中奖情况：江苏1注安徽1注湖北1注广东1注云南1注共5注。
2015-03-24,云南2注共2注。,一等奖中奖情况：云南2注共2注。
2015-03-22,内蒙古1注江苏1注河南1注湖南1注甘肃2注共6注。,一等奖中奖情况：内蒙古1注江苏1注河南1注湖南1注甘肃2注共6注。
2015-03-19,内蒙古1注浙江5注安徽1注河南1注四川1注云南1注共10注。,一等奖中奖情况：内蒙古1注浙江5注安徽1注河南1注四川1注云南1注共10注。
2015-03-17,浙江1注安徽3注江西1注陕西1注共6注。,一等奖中奖情况：浙江1注安徽3注江西1注陕西1注共6注。
2015-03-15,浙江1注重庆1注河南1注湖南1注新疆2注深圳1注共7注。,一等奖中奖情况：浙江1注重庆1注河南1注湖南1注新疆2注深圳1注共7注。
2015-03-12,辽宁1注安徽1注重庆1注湖北1注广东1注海南1注四川2注共8注。,一等奖中奖情况：辽宁1注安徽1注重庆1注湖北1注广东1注海南1注四川2注共8注。
2015-03-10,辽宁2注吉林3注黑龙江1注江苏1注浙江1注安徽1注福建1注山东1注重庆2注河南6��湖南1注广东3注云南2注青海1注共26注。,一等奖中奖情况：辽宁2注吉林3注黑龙江1注江苏1注浙江1注安徽1注福建1注山东1注重庆2注河南6��湖南1注广东3注云南2注青海1注共26注。
2015-03-08,北京3注河北1注山西2注重庆1注广东6注四川2注陕西1注共16注。,一等奖中奖情况：北京3注河北1注山西2注重庆1注广东6注四川2注陕西1注共16注。
2015-03-05,共0注。,一等奖中奖情况：共0注。
2015-03-03,河北1注山西1注上海1注浙江1注湖南2注共6注。,一等奖中奖情况：河北1注山西1注上海1注浙江1注湖南2注共6注。
2015-03-01,辽宁1注吉林3注山东2注重庆2注云南1注共9注。,一等奖中奖情况：辽宁1注吉林3注山东2注重庆2注云南1注共9注。
2015-02-26,天津1注上海5注浙江1注共7注。,一等奖中奖情况：天津1注上海5注浙江1注共7注。
2015-02-17,北京1注河北2注辽宁1注浙江1注江西2注山东2注重庆3注湖北1注广东1注四川1注云南1注共16注。,一等奖中奖情况：北京1注河北2注辽宁1注浙江1注江西2注山东2注重庆3注湖北1注广东1注四川1注云南1注共16注。
2015-02-15,辽宁2注上海2注江西1注山东1注湖南1注共7注。,一等奖中奖情况：辽宁2注上海2注江西1注山东1注湖南1注共7注。
2015-02-12,北京1注内蒙古1注辽宁6注重庆3注广西1注共12注。,一等奖中奖情况：北京1注内蒙古1注辽宁6注重庆3注广西1注共12注。
2015-02-10,北京1注天津1注河北1注上海1注浙江2注安徽1注湖北1注广东1注广西1注共10注。,一等奖中奖情况：北京1注天津1注河北1注上海1注浙江2注安徽1注湖北1注广东1注广西1注共10注。
2015-02-08,北京1注福建5注广东1注共7注。,一等奖中奖情况：北京1注福建5注广东1注共7注。
2015-02-05,内蒙古3注江苏3注浙江1注福建1注山东1注广西1注共10注。,一等奖中奖情况：内蒙古3注江苏3注浙江1注福建1注山东1注广西1注共10注。
2015-02-03,黑龙江1注上海1注浙江1注山东1注云南1注陕西1注共6注。,一等奖中奖情况：黑龙江1注上海1注浙江1注山东1注云南1注陕西1注共6注。
2015-02-01,北京1注天津3注河北2注山西1注内蒙古1注辽宁4注吉林1注黑龙江1注上海4注江苏4注浙江14注江西2注山东3注重庆3注河南1注湖北3注湖南3注广东6注广西1注云南2注陕西6注甘肃1注新疆1注深圳4注共72注。,一等奖中奖情况：北京1注天津3注河北2注山西1注内蒙古1注辽宁4注吉林1注黑龙江1注上海4注江苏4注浙江14注江西2注山东3注重庆3注河南1注湖北3注湖南3注广东6注广西1注云南2注陕西6注甘肃1注新疆1注深圳4注共72注。
2015-01-29,北京1注天津1注辽宁1注吉林2注安徽2注山东2注湖北1注广东1注四川1注共12注。,一等奖中奖情况：北京1注天津1注辽宁1注吉林2注安徽2注山东2注湖北1注广东1注四川1注共12注。
2015-01-27,天津1注山西1注辽宁1注上海9注安徽1注福建1注山东2注重庆2注广东1注四川1注云南1注共21注。,一等奖中奖情况：天津1注山西1注辽宁1注上海9注安徽1注福建1注山东2注重庆2注广东1注四川1注云南1注共21注。
2015-01-25 00:00:00,江苏1注福建1注河南1注广东1注深圳1注共5注。,一等奖中奖情况：江苏1注福建1注河南1注广东1注深圳1注共5注。
2015-01-22,北京1注辽宁1注吉林1注重庆2注四川1注青海1注共7注。,一等奖中奖情况：北京1注辽宁1注吉林1注重庆2注四川1注青海1注共7注。
2015-01-20,北京1注天津1注浙江2注安徽1注山东1注重庆1注广东2注广西1注四川2注深圳1注共13注。,一等奖中奖情况：北京1注天津1注浙江2注安徽1注山东1注重庆1注广东2注广西1注四川2注深圳1注共13注。
2015-01-18,天津1注河北1注山西1注江苏1注湖北2注共6注。,一等奖中奖情况：天津1注河北1注山西1注江苏1注湖北2注共6注。
2015-01-15,天津3注湖南1注广东2注广西1注深圳1注共8注。,一等奖中奖情况：天津3注湖南1注广东2注广西1注深圳1注共8注。
2015-01-13,上海1注河南1注广东1注陕西2注宁夏2注共7注。,一等奖中奖情况：上海1注河南1注广东1注陕西2注宁夏2注共7注。
2015-01-11,北京1注天津1注内蒙古1注重庆1注湖北1注甘肃1注新疆1注共7注。,一等奖中奖情况：北京1注天津1注内蒙古1注重庆1注湖北1注甘肃1注新疆1注共7注。
2015-01-08,辽宁2注安徽1注广东1注广西1注共5注。,一等奖中奖情况：辽宁2注安徽1注广东1注广西1注共5注。
2015-01-06,内蒙古1注上海1注浙江1注江西1注湖南1注共5注。,一等奖中奖情况：内蒙古1注上海1注浙江1注江西1注湖南1注共5注。
2015-01-04,天津2注河北1注山西2注浙江1注湖北3注湖南2注新疆1注深圳1注共13注。,一等奖中奖情况：天津2注河北1注山西2注浙江1注湖北3注湖南2注新疆1注深圳1注共13注。
2015-01-01,北京1注黑龙江1注上海2注湖南1注广东1注海南1注青海1注共8注。,一等奖中奖情况：北京1注黑龙江1注上海2注湖南1注广东1注海南1注青海1注共8注。
2014-12-30,河北1注辽宁1注吉林1注上海1注江西5注河南1注广东2注共12注。,一等奖中奖情况：河北1注辽宁1注吉林1注上海1注江西5注河南1注广东2注共12注。
2014-12-28,天津1注河北2注吉林1注江苏2注浙江2注山东1注重庆1注广东1注广西2注共13注。,一等奖中奖情况：天津1注河北2注吉林1注江苏2注浙江2注山东1注重庆1注广东1注广西2注共13注。
2014-12-25,山西1注内蒙古1注辽宁1注上海1注安徽1注山东1注河南1注湖南1注陕西1注共9注。,一等奖中奖情况：山西1注内蒙古1注辽宁1注上海1注安徽1注山东1注河南1注湖南1注陕西1注共9注。
2014-12-23,上海2注共2注。,一等奖中奖情况：上海2注共2注。
2014-12-21,河北2注吉林1注上海1注江西1注广东1注广西1注四川1注新疆1注共9注。,一等奖中奖情况：河北2注吉林1注上海1注江西1注广东1注广西1注四川1注新疆1注共9注。
2014-12-18,内蒙古1注湖北1注广东1注广西1注共4注。,一等奖中奖情况：内蒙古1注湖北1注广东1注广西1注共4注。
2014-12-16,内蒙古1注上海2注共3注。,一等奖中奖情况：内蒙古1注上海2注共3注。
2014-12-14,北京1注辽宁2注江苏1注山东1注湖南1注广东2注四川1注共9注。,一等奖中奖情况：北京1注辽宁2注江苏1注山东1注湖南1注广东2注四川1注共9注。
2014-12-11,河北1注浙江1注山东1注湖南2注深圳1注共6注。,一等奖中奖情况：河北1注浙江1注山东1注湖南2注深圳1注共6注。
2014-12-09,北京5注山西6注吉林1注海南1注四川1注共14注。,一等奖中奖情况：北京5注山西6注吉林1注海南1注四川1注共14注。
2014-12-07,黑龙江1注安徽1注重庆1注湖南1注深圳1注共5注。,一等奖中奖情况：黑龙江1注安徽1注重庆1注湖南1注深圳1注共5注。
2014-12-04,北京12注黑龙江1注江苏1注浙江3注江西2注广东1注西藏1注陕西1注共22注。,一等奖中奖情况：北京12注黑龙江1注江苏1注浙江3注江西2注广东1注西藏1注陕西1注共22注。
2014-12-02,内蒙古1注黑龙江1注江苏1注浙江1注西藏1注共5注。,一等奖中奖情况：内蒙古1注黑龙江1注江苏1注浙江1注西藏1注共5注。
2014-11-30,上海2注浙江2注重庆1注广东2注四川2注陕西1注共10注。,一等奖中奖情况：上海2注浙江2注重庆1注广东2注四川2注陕西1注共10注。
2014-11-27,河北1注黑龙江1注重庆1注河南1注广东1注共5注。,一等奖中奖情况：河北1注黑龙江1注重庆1注河南1注广东1注共5注。
